Date,axe,mois,jour_sem,semaine,nb_arrets_total,duree_totale_h,duree_max_h,taux_disponibilite,ratio_arret_anomalie,roll_3j_nb_arrets,roll_7j_nb_arrets,roll_3j_duree,roll_7j_duree,roll_7j_nb_anomalie,pente_arrets_3j,duree_depuis_last_arret,duree_depuis_last_anomalie,cumul_arrets_7j,heure_sin,heure_cos,mois_sin,mois_cos,est_weekend,axe_encoded,nb_arrets_anomalie,duree_anomalie_h,nb_epuisement,nb_rupture,nb_defaut_elec,nb_defaut_mec,gravite_max,nb_arrets_critiques,label
2025-07-12,4,7,5,28,3.0,2.833333333333334,1.8333333333333335,0.8819444444444444,0.3333333333333333,10.333333333333334,7.571428571428571,10.194444444444445,6.809523809523809,6.0,-7.999999999999998,0.0,0.0,53.0,0.5125425007998652,0.8586618571206132,-0.4999999999999997,-0.8660254037844388,1,4,1.0,1.8333333333333335,1.0,0.0,0.0,0.0,2.0,1.0,1
2025-07-16,4,7,2,29,19.0,15.250000000000005,1.6666666666666687,0.36458333333333315,0.10526315789473684,15.666666666666666,12.0,11.500000000000005,10.142857142857142,7.0,5.0000000000000036,0.0,0.0,84.0,0.1532581647717414,-0.9881861843452365,-0.4999999999999997,-0.8660254037844388,0,4,2.0,1.666666666666666,0.0,0.0,1.0,1.0,4.0,1.0,1
2025-07-17,4,7,3,29,17.0,8.033333333333335,1.3333333333333313,0.6652777777777776,0.058823529411764705,18.333333333333332,11.714285714285714,10.900000000000004,9.302380952380956,6.0,-0.9999999999999992,0.0,0.0,82.0,-0.7196962960093927,-0.6942890187165289,-0.4999999999999997,-0.8660254037844388,0,4,1.0,0.6666666666666696,1.0,0.0,0.0,0.0,2.0,0.0,1
2025-07-25,4,7,4,30,13.0,7.083333333333334,1.416666666666667,0.7048611111111112,0.15384615384615385,11.0,12.428571428571429,7.4666666666666694,9.152380952380952,3.0,2.0000000000000018,0.0,0.0,87.0,0.041942722800250465,-0.9991200168168494,-0.4999999999999997,-0.8660254037844388,0,4,2.0,1.4999999999999996,1.0,0.0,1.0,0.0,3.0,0.0,1
2025-07-26,4,7,5,30,13.0,9.58333333333334,2.333333333333333,0.6006944444444442,0.07692307692307693,12.333333333333334,11.428571428571429,8.550000000000006,8.461904761904762,4.0,1.0000000000000009,0.0,0.0,80.0,-0.36868621219419856,-0.9295539128732095,-0.4999999999999997,-0.8660254037844388,1,4,1.0,2.333333333333333,1.0,0.0,0.0,0.0,2.0,1.0,1
2025-07-28,4,7,0,31,16.0,10.833333333333332,1.416666666666667,0.5486111111111112,0.0625,16.333333333333332,12.857142857142858,9.972222222222227,8.64047619047619,5.0,1.500000000000003,0.0,0.0,90.0,-0.36751593659470333,-0.9300172236840122,-0.4999999999999997,-0.8660254037844388,0,4,1.0,0.6666666666666643,0.0,0.0,1.0,0.0,3.0,0.0,1
2025-08-02,4,8,5,31,13.0,13.000000000000007,3.000000000000001,0.45833333333333304,0.15384615384615385,9.0,13.285714285714286,8.888888888888891,9.845238095238093,6.0,3.0000000000000013,0.0,0.0,93.0,-0.6402128404624878,-0.7681975780402807,-0.8660254037844384,-0.5000000000000004,1,4,2.0,1.9999999999999996,1.0,0.0,1.0,0.0,3.0,1.0,1
2025-08-06,4,8,2,32,10.0,12.333333333333332,4.583333333333334,0.48611111111111116,0.1,6.333333333333333,7.571428571428571,6.472222222222224,7.178571428571428,4.0,4.500000000000001,0.0,0.0,53.0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0,4,1.0,4.583333333333334,1.0,0.0,0.0,0.0,2.0,1.0,1
2025-08-08,4,8,4,32,6.0,5.416666666666669,1.6666666666666674,0.7743055555555555,0.16666666666666666,5.666666666666667,6.571428571428571,6.222222222222226,6.130952380952381,4.0,-2.000000000000001,0.0,0.0,46.0,-0.5156612883178247,-0.8567925278212931,-0.8660254037844384,-0.5000000000000004,0,4,1.0,1.6666666666666674,1.0,0.0,0.0,0.0,2.0,1.0,1
2025-08-09,4,8,5,32,6.0,9.333333333333332,3.4999999999999996,0.6111111111111112,0.16666666666666666,4.333333333333333,5.571428571428571,5.222222222222226,5.607142857142857,3.0,2.5000000000000004,0.0,0.0,39.0,0.19509032201612816,-0.9807852804032304,-0.8660254037844384,-0.5000000000000004,1,4,1.0,3.4999999999999996,1.0,0.0,0.0,0.0,2.0,1.0,1
