nb_arrets_total,duree_totale_h,duree_max_h,taux_disponibilite,ratio_arret_anomalie,roll_3j_nb_arrets,roll_7j_nb_arrets,roll_3j_duree,roll_7j_duree,roll_7j_nb_anomalie,pente_arrets_3j,duree_depuis_last_arret,duree_depuis_last_anomalie,cumul_arrets_7j,heure_sin,heure_cos,mois_sin,mois_cos,est_weekend,axe_encoded,label
-0.015476611721391849,-0.043545879697819895,-0.048793448312603585,-0.053242048189347704,-0.1393959498103285,-0.006490474509613069,-0.0025103680890797204,-0.021397930565045478,-0.008955846075431869,-0.02728585095548481,-0.0005080223268299988,-0.01232446270862891,-0.1017383514236715,0.0001016212211619622,0.0006714648810323348,-0.012024667480113002,-0.007945793302875174,-0.0007120389749100449,0.00022642428880949303,0.0011554454033332261,0
-0.015476611721391849,-0.043545879697819895,-0.048793448312603585,-0.053242048189347704,-0.1393959498103285,-0.006490474509613069,-0.0025103680890797204,-0.021397930565045478,-0.008955846075431869,-0.02728585095548481,-0.0005080223268299988,-0.01232446270862891,-0.1017383514236715,0.0001016212211619622,0.0006714648810323348,-0.012024667480113002,-0.007945793302875174,-0.0007120389749100449,0.00022642428880949303,0.0011554454033332261,0
-0.015476611721391849,-0.043545879697819895,-0.048793448312603585,-0.053242048189347704,-0.1393959498103285,-0.006490474509613069,-0.0025103680890797204,-0.021397930565045478,-0.008955846075431869,-0.02728585095548481,-0.0005080223268299988,-0.01232446270862891,-0.1017383514236715,0.0001016212211619622,0.0006714648810323348,-0.012024667480113002,-0.007945793302875174,-0.0007120389749100449,0.00022642428880949303,0.0011554454033332261,0
-0.015476611721391849,-0.043545879697819895,-0.048793448312603585,-0.053242048189347704,-0.1393959498103285,-0.006490474509613069,-0.0025103680890797204,-0.021397930565045478,-0.008955846075431869,-0.02728585095548481,-0.0005080223268299988,-0.01232446270862891,-0.1017383514236715,0.0001016212211619622,0.0006714648810323348,-0.012024667480113002,-0.007945793302875174,-0.0007120389749100449,0.00022642428880949303,0.0011554454033332261,0
0.005349591550354098,-0.01645438411204241,-0.0004287793966892547,-0.020937786370356398,-0.2092615370264973,-0.00691365808223377,-0.002907188503476477,-0.02899031156072829,-0.010798411367749292,-0.04268858112945234,-0.00024150112176890662,0.0025085093587041123,-0.14004507576170722,0.0028278384581994645,-0.008914386927332279,0.0012969967148844714,-0.013485977176813914,0.000517598849803963,-0.0025541431166604704,0.0019283983727249423,0
-0.015696930481880943,-0.04308912336447849,-0.04866172293254059,-0.05278765330996787,-0.13810320849013857,-0.006775779242050841,-0.0024399332431639716,-0.020986240251443213,-0.008833466265301588,-0.027482523177143756,-0.0005862153728743872,-0.012283697868058134,-0.10161094503943068,-5.57919554366503e-05,0.000646310011753763,-0.012072729250215653,-0.008237782361932925,-0.0006747647038728675,-0.0017476578655699904,0.001287066814909176,0
0.00636494033657917,0.020209263941922587,0.010533463584058572,0.02323972903069897,-0.2837174028392528,-0.003879874999493604,-0.006079907300436571,-0.002939230721592314,-0.0007842319464605611,-0.04464902554188516,0.0006675755239379021,0.0026068164210568436,-0.192933777800306,0.002406462559260275,0.0023142814326470823,-0.0015030504544462473,-0.014402760260536438,-0.00030277361405506233,0.0004338492157853435,0.002222865083680281,0
-0.002567138759395074,0.026151581316151525,0.0027355810493675625,0.02971194218680855,0.18204188468676413,0.007031686263846039,-0.001523060584262332,-0.0030546625466855576,0.0005445879251090534,-0.03243581948944961,-0.009720603281499991,0.006056600739871609,0.15471925513706664,-0.0020826605076641335,0.0057435327358674555,-0.0042924881400863805,-0.03151655076517969,0.00327386001224625,0.0013965778231651842,0.007915826400701492,1
-0.014424151154891601,-0.05178408901094705,-0.056620872312838307,-0.05874046965353536,-0.16285761985331138,0.002130775155229207,-0.0006968300142007521,-0.0016449203327378369,0.00038877921217538887,-0.017075944756587712,-0.0008284199147600659,0.003397214523758408,-0.11496479301471052,-0.0007454287445155454,-0.00864599761230569,0.00037255156958399785,-0.00909819041554368,-0.0006951006102011068,8.055388808625465e-05,0.00226016470341537,0
-0.018193510150556823,-0.04812997860096376,-0.05261055094203113,-0.058574112748646684,-0.1549554569022915,0.0021127177846922635,0.00013390799122741436,-0.007349090330661027,0.0004246199859054648,-0.01641164312142969,-0.002135313461607439,-0.012778862499732075,-0.11002204363227987,-0.0015625023032147882,0.0010948621594444455,-0.012096530083769123,-0.009602244310252432,-0.0007256021827029602,0.0001613533351455225,0.0010271916648867411,0
-0.017600420596386748,-0.0453610927883131,-0.05027461437678782,-0.05624858108374235,-0.14677102893962393,-0.0074952079132301775,0.0004082344843506917,-0.02260634062427899,-1.937691132485747e-05,-0.01474146662674816,-0.0011209839214357553,-0.012106657277382195,-0.10614281660145299,-0.0016779321148273972,0.0008039959181844375,-0.01145697456991453,-0.008247279699953425,-0.0006195422538689373,0.00019667574985917518,0.0008886217980388775,0
0.004273800131969934,-0.005158643214855424,0.0008635356964528231,0.0067143720266821805,0.2101621057456044,-0.02143187555429934,0.009468549591800919,-0.03085165329851382,0.005924990680289515,0.006780925950818268,0.004583763382788184,0.006043344982477485,0.14277138156621136,0.002972633294671151,-0.004156714585847808,0.0020616070575824328,-0.06123830217913319,0.0026754334975997154,-0.011225414594593188,-0.0005340660351258095,1
0.0008280858459722457,-0.04580614751683786,-0.056372489049053925,-0.052174068770531566,-0.18008829435828103,-0.0048640913328172304,0.0011006724568974823,-0.007875082810635122,0.0006722109565295773,0.0015798225326100733,0.0010596931289576436,0.002503853675238258,-0.12849897868659324,-0.0008719620928209881,-0.0022027514667514996,-0.010392340188928343,-0.011712996036639044,-0.0006562343212157174,-0.0015258169112441218,0.00010412659730727505,0
-0.018964000990958213,-0.050082824801208674,-0.054095104361651304,-0.0617532344029172,-0.15675024776350022,-0.004180831622547629,0.00023457022332708144,-0.008855911829135251,0.0003920084050191536,0.002303012603488286,-0.0022194747868736213,-0.012143651449798605,-0.11184262394985861,-0.0012124501986366222,0.001212485384934001,-0.012820566798050988,-0.009739916478383959,-0.0006764084310883521,0.00030659600392946723,0.0006957868950735175,0
